"phi1","lambda","ok","reason","a1","a2","a3","H","feasible_RH","hopf_band"
0.145539568345324,33.1654676258993,TRUE,NA,0.0121103117505995,0.0185726618705036,0.000557179856115108,-0.000332259130824836,TRUE,TRUE
0.145539568345324,34.2086330935252,TRUE,NA,0.0128057553956835,0.0191568345323741,0.000574705035971223,-0.000329387298794058,TRUE,TRUE
0.145539568345324,35.2517985611511,TRUE,NA,0.0135011990407674,0.0197410071942446,0.000592230215827338,-0.000325702948432621,TRUE,TRUE
0.145539568345324,36.294964028777,TRUE,NA,0.0141966426858513,0.0203251798561151,0.000609755395683453,-0.000321206079740524,TRUE,TRUE
0.145539568345324,37.3381294964029,TRUE,NA,0.0148920863309353,0.0209093525179856,0.000627280575539568,-0.000315896692717768,TRUE,TRUE
0.145539568345324,38.3812949640288,TRUE,NA,0.0155875299760192,0.0214935251798561,0.000644805755395683,-0.000309774787364353,TRUE,TRUE
0.145539568345324,39.4244604316547,TRUE,NA,0.0162829736211031,0.0220776978417266,0.000662330935251799,-0.000302840363680279,TRUE,TRUE
0.145539568345324,40.4676258992806,TRUE,NA,0.0169784172661871,0.0226618705035971,0.000679856115107913,-0.000295093421665545,TRUE,TRUE
0.145539568345324,41.5107913669065,TRUE,NA,0.017673860911271,0.0232460431654676,0.000697381294964029,-0.000286533961320152,TRUE,TRUE
0.145539568345324,42.5539568345324,TRUE,NA,0.0183693045563549,0.0238302158273381,0.000714906474820144,-0.0002771619826441,TRUE,TRUE
0.145539568345324,43.5971223021583,TRUE,NA,0.0190647482014388,0.0244143884892086,0.000732431654676259,-0.000266977485637389,TRUE,TRUE
0.145539568345324,44.6402877697842,TRUE,NA,0.0197601918465228,0.0249985611510791,0.000749956834532374,-0.000255980470300019,TRUE,TRUE
0.145539568345324,45.6834532374101,TRUE,NA,0.0204556354916067,0.0255827338129496,0.000767482014388489,-0.000244170936631989,TRUE,TRUE
0.145539568345324,46.726618705036,TRUE,NA,0.0211510791366906,0.0261669064748201,0.000785007194244604,-0.000231548884633301,TRUE,TRUE
0.145539568345324,47.7697841726619,TRUE,NA,0.0218465227817746,0.0267510791366906,0.000802532374100719,-0.000218114314303952,TRUE,TRUE
0.145539568345324,48.8129496402878,TRUE,NA,0.0225419664268585,0.0273352517985611,0.000820057553956834,-0.000203867225643945,TRUE,TRUE
0.145539568345324,49.8561151079137,TRUE,NA,0.0232374100719424,0.0279194244604317,0.000837582733812949,-0.000188807618653279,TRUE,TRUE
0.145539568345324,50.8992805755396,TRUE,NA,0.0239328537170264,0.0285035971223022,0.000855107913669065,-0.000172935493331953,TRUE,TRUE
0.145539568345324,51.9424460431655,TRUE,NA,0.0246282973621103,0.0290877697841727,0.000872633093525179,-0.000156250849679968,TRUE,TRUE
0.145539568345324,52.9856115107914,TRUE,NA,0.0253237410071942,0.0296719424460432,0.000890158273381295,-0.000138753687697324,TRUE,TRUE
0.145539568345324,54.0287769784173,TRUE,NA,0.0260191846522782,0.0302561151079137,0.000907683453237409,-0.00012044400738402,TRUE,TRUE
0.145539568345324,55.0719424460432,TRUE,NA,0.0267146282973621,0.0308402877697842,0.000925208633093525,-0.000101321808740058,TRUE,TRUE
0.145539568345324,56.1151079136691,TRUE,NA,0.027410071942446,0.0314244604316547,0.00094273381294964,-8.1387091765437e-05,TRUE,TRUE
0.145539568345324,57.158273381295,TRUE,NA,0.02810551558753,0.0320086330935252,0.000960258992805755,-6.0639856460156e-05,TRUE,TRUE
0.145539568345324,58.2014388489209,TRUE,NA,0.0288009592326139,0.0325928057553957,0.00097778417266187,-3.90801028242152e-05,TRUE,TRUE
0.145539568345324,59.2446043165468,TRUE,NA,0.0294964028776978,0.0331769784172662,0.000995309352517985,-1.67078308576159e-05,TRUE,TRUE
0.145539568345324,60.2877697841727,TRUE,NA,0.0301918465227818,0.0337611510791367,0.0010128345323741,6.4769594396428e-06,TRUE,TRUE
0.145539568345324,61.3309352517986,TRUE,NA,0.0308872901678657,0.0343453237410072,0.00103035971223021,3.04742680675609e-05,TRUE,TRUE
0.145539568345324,62.3741007194245,TRUE,NA,0.0315827338129496,0.0349294964028777,0.00104788489208633,5.52840950261372e-05,TRUE,TRUE
0.145539568345324,63.4172661870504,TRUE,NA,0.0322781774580336,0.0355136690647482,0.00106541007194245,8.0906440315374e-05,TRUE,TRUE
0.145539568345324,64.4604316546763,TRUE,NA,0.0329736211031175,0.0360978417266187,0.00108293525179856,0.000107341303935269,TRUE,TRUE
0.145539568345324,65.5035971223022,TRUE,NA,0.0336690647482014,0.0366820143884892,0.00110046043165468,0.000134588685885824,TRUE,TRUE
0.145539568345324,66.5467625899281,TRUE,NA,0.0343645083932854,0.0372661870503597,0.00111798561151079,0.000162648586167038,TRUE,TRUE
0.145539568345324,67.5899280575539,TRUE,NA,0.0350599520383693,0.0378503597122302,0.00113551079136691,0.000191521004778911,TRUE,TRUE
0.145539568345324,68.6330935251798,TRUE,NA,0.0357553956834532,0.0384345323741007,0.00115303597122302,0.000221205941721443,TRUE,TRUE
0.145539568345324,69.6762589928058,TRUE,NA,0.0364508393285372,0.0390187050359712,0.00117056115107914,0.000251703396994634,TRUE,TRUE
0.145539568345324,70.7194244604317,TRUE,NA,0.0371462829736211,0.0396028776978417,0.00118808633093525,0.000283013370598485,TRUE,TRUE
0.145539568345324,71.7625899280576,TRUE,NA,0.037841726618705,0.0401870503597122,0.00120561151079137,0.000315135862532995,TRUE,TRUE
0.145539568345324,72.8057553956834,TRUE,NA,0.038537170263789,0.0407712230215827,0.00122313669064748,0.000348070872798164,TRUE,TRUE
0.145539568345324,73.8489208633093,TRUE,NA,0.0392326139088729,0.0413553956834532,0.0012406618705036,0.000381818401393993,TRUE,TRUE
0.145539568345324,74.8920863309352,TRUE,NA,0.0399280575539568,0.0419395683453237,0.00125818705035971,0.000416378448320481,TRUE,TRUE
0.145539568345324,75.9352517985612,TRUE,NA,0.0406235011990407,0.0425237410071942,0.00127571223021583,0.000451751013577627,TRUE,TRUE
0.145539568345324,76.9784172661871,TRUE,NA,0.0413189448441247,0.0431079136690648,0.00129323741007194,0.000487936097165433,TRUE,TRUE
0.145539568345324,78.0215827338129,TRUE,NA,0.0420143884892086,0.0436920863309353,0.00131076258992806,0.000524933699083898,TRUE,TRUE
0.145539568345324,79.0647482014388,TRUE,NA,0.0427098321342926,0.0442762589928058,0.00132828776978417,0.000562743819333023,TRUE,TRUE
0.145539568345324,80.1079136690647,TRUE,NA,0.0434052757793765,0.0448604316546763,0.00134581294964029,0.000601366457912807,TRUE,TRUE
0.145539568345324,81.1510791366906,TRUE,NA,0.0441007194244604,0.0454446043165468,0.0013633381294964,0.000640801614823249,TRUE,TRUE
0.145539568345324,82.1942446043165,TRUE,NA,0.0447961630695444,0.0460287769784173,0.00138086330935252,0.000681049290064351,TRUE,TRUE
0.145539568345324,83.2374100719424,TRUE,NA,0.0454916067146283,0.0466129496402878,0.00139838848920863,0.000722109483636112,TRUE,TRUE
0.145539568345324,84.2805755395683,TRUE,NA,0.0461870503597122,0.0471971223021583,0.00141591366906475,0.000763982195538533,TRUE,TRUE
0.145539568345324,85.3237410071942,TRUE,NA,0.0468824940047962,0.0477812949640288,0.00143343884892086,0.000806667425771613,TRUE,TRUE
0.145539568345324,86.3669064748201,TRUE,NA,0.0475779376498801,0.0483654676258993,0.00145096402877698,0.000850165174335351,TRUE,TRUE
0.145539568345324,87.410071942446,TRUE,NA,0.048273381294964,0.0489496402877698,0.00146848920863309,0.000894475441229749,TRUE,TRUE
0.145539568345324,88.4532374100719,TRUE,NA,0.048968824940048,0.0495338129496403,0.00148601438848921,0.000939598226454807,TRUE,TRUE
0.145539568345324,89.4964028776978,TRUE,NA,0.0496642685851319,0.0501179856115108,0.00150353956834532,0.000985533530010524,TRUE,TRUE
0.145539568345324,90.5395683453237,TRUE,NA,0.0503597122302158,0.0507021582733813,0.00152106474820144,0.0010322813518969,TRUE,FALSE
0.145539568345324,91.5827338129496,TRUE,NA,0.0510551558752997,0.0512863309352518,0.00153858992805755,0.00107984169211393,TRUE,FALSE
0.145539568345324,92.6258992805755,TRUE,NA,0.0517505995203837,0.0518705035971223,0.00155611510791367,0.00112821455066163,TRUE,FALSE
0.145539568345324,93.6690647482014,TRUE,NA,0.0524460431654676,0.0524546762589928,0.00157364028776978,0.00117739992753998,TRUE,FALSE
0.145539568345324,94.7122302158273,TRUE,NA,0.0531414868105516,0.0530388489208633,0.0015911654676259,0.00122739782274899,TRUE,FALSE
0.145539568345324,95.7553956834532,TRUE,NA,0.0538369304556355,0.0536230215827338,0.00160869064748201,0.00127820823628867,TRUE,FALSE
0.145539568345324,96.7985611510791,TRUE,NA,0.0545323741007194,0.0542071942446043,0.00162621582733813,0.001329831168159,TRUE,FALSE
0.145539568345324,97.841726618705,TRUE,NA,0.0552278177458033,0.0547913669064748,0.00164374100719424,0.00138226661835999,TRUE,FALSE
0.145539568345324,98.8848920863309,TRUE,NA,0.0559232613908873,0.0553755395683453,0.00166126618705036,0.00143551458689164,TRUE,FALSE
0.145539568345324,99.9280575539568,TRUE,NA,0.0566187050359712,0.0559597122302158,0.00167879136690647,0.00148957507375395,TRUE,FALSE
0.145539568345324,100.971223021583,TRUE,NA,0.0573141486810552,0.0565438848920863,0.00169631654676259,0.00154444807894691,TRUE,FALSE
0.145539568345324,102.014388489209,TRUE,NA,0.0580095923261391,0.0571280575539568,0.0017138417266187,0.00160013360247054,TRUE,FALSE
0.145539568345324,103.057553956835,TRUE,NA,0.058705035971223,0.0577122302158273,0.00173136690647482,0.00165663164432483,TRUE,FALSE
0.145539568345324,104.10071942446,TRUE,NA,0.0594004796163069,0.0582964028776978,0.00174889208633093,0.00171394220450977,TRUE,FALSE
0.145539568345324,105.143884892086,TRUE,NA,0.0600959232613909,0.0588805755395683,0.00176641726618705,0.00177206528302538,TRUE,FALSE
0.145539568345324,106.187050359712,TRUE,NA,0.0607913669064748,0.0594647482014388,0.00178394244604316,0.00183100087987164,TRUE,FALSE
0.145539568345324,107.230215827338,TRUE,NA,0.0614868105515588,0.0600489208633093,0.00180146762589928,0.00189074899504856,TRUE,FALSE
0.145539568345324,108.273381294964,TRUE,NA,0.0621822541966427,0.0606330935251799,0.0018189928057554,0.00195130962855615,TRUE,FALSE
0.145539568345324,109.31654676259,TRUE,NA,0.0628776978417266,0.0612172661870504,0.00183651798561151,0.00201268278039439,TRUE,FALSE
0.145539568345324,110.359712230216,TRUE,NA,0.0635731414868105,0.0618014388489209,0.00185404316546763,0.00207486845056329,TRUE,FALSE
0.145539568345324,111.402877697842,TRUE,NA,0.0642685851318945,0.0623856115107914,0.00187156834532374,0.00213786663906285,TRUE,FALSE
0.145539568345324,112.446043165468,TRUE,NA,0.0649640287769784,0.0629697841726619,0.00188909352517986,0.00220167734589307,TRUE,FALSE
0.145539568345324,113.489208633094,TRUE,NA,0.0656594724220624,0.0635539568345324,0.00190661870503597,0.00226630057105395,TRUE,FALSE
0.145539568345324,114.532374100719,TRUE,NA,0.0663549160671463,0.0641381294964029,0.00192414388489208,0.00233173631454549,TRUE,FALSE
0.145539568345324,115.575539568345,TRUE,NA,0.0670503597122302,0.0647223021582734,0.0019416690647482,0.00239798457636768,TRUE,FALSE
0.145539568345324,116.618705035971,TRUE,NA,0.0677458033573141,0.0653064748201439,0.00195919424460432,0.00246504535652054,TRUE,FALSE
0.145539568345324,117.661870503597,TRUE,NA,0.0684412470023981,0.0658906474820144,0.00197671942446043,0.00253291865500405,TRUE,FALSE
0.145539568345324,118.705035971223,TRUE,NA,0.069136690647482,0.0664748201438849,0.00199424460431654,0.00260160447181823,TRUE,FALSE
0.145539568345324,119.748201438849,TRUE,NA,0.0698321342925659,0.0670589928057554,0.00201176978417266,0.00267110280696306,TRUE,FALSE
0.145539568345324,120.791366906475,TRUE,NA,0.0705275779376499,0.0676431654676259,0.00202929496402877,0.00274141366043856,TRUE,FALSE
0.145539568345324,121.834532374101,TRUE,NA,0.0712230215827338,0.0682273381294964,0.00204682014388489,0.00281253703224471,TRUE,FALSE
0.145539568345324,122.877697841727,TRUE,NA,0.0719184652278177,0.0688115107913669,0.00206434532374101,0.00288447292238152,TRUE,FALSE
0.145539568345324,123.920863309353,TRUE,NA,0.0726139088729017,0.0693956834532374,0.00208187050359712,0.00295722133084899,TRUE,FALSE
0.145539568345324,124.964028776978,TRUE,NA,0.0733093525179856,0.0699798561151079,0.00209939568345324,0.00303078225764712,TRUE,FALSE
0.145539568345324,126.007194244604,TRUE,NA,0.0740047961630695,0.0705640287769784,0.00211692086330935,0.00310515570277591,TRUE,FALSE
0.145539568345324,127.05035971223,TRUE,NA,0.0747002398081535,0.0711482014388489,0.00213444604316547,0.00318034166623535,TRUE,FALSE
0.145539568345324,128.093525179856,TRUE,NA,0.0753956834532374,0.0717323741007194,0.00215197122302158,0.00325634014802546,TRUE,FALSE
0.145539568345324,129.136690647482,TRUE,NA,0.0760911270983213,0.0723165467625899,0.0021694964028777,0.00333315114814623,TRUE,FALSE
0.145539568345324,130.179856115108,TRUE,NA,0.0767865707434052,0.0729007194244604,0.00218702158273381,0.00341077466659765,TRUE,FALSE
0.145539568345324,131.223021582734,TRUE,NA,0.0774820143884891,0.0734848920863309,0.00220454676258993,0.00348921070337974,TRUE,FALSE
0.145539568345324,132.26618705036,TRUE,NA,0.0781774580335731,0.0740690647482014,0.00222207194244604,0.00356845925849248,TRUE,FALSE
0.145539568345324,133.309352517986,TRUE,NA,0.078872901678657,0.074653237410072,0.00223959712230216,0.00364852033193589,TRUE,FALSE
0.145539568345324,134.352517985612,TRUE,NA,0.079568345323741,0.0752374100719425,0.00225712230215827,0.00372939392370995,TRUE,FALSE
0.145539568345324,135.395683453237,TRUE,NA,0.0802637889688249,0.075821582733813,0.00227464748201439,0.00381108003381467,TRUE,FALSE
0.145539568345324,136.438848920863,TRUE,NA,0.0809592326139088,0.0764057553956835,0.0022921726618705,0.00389357866225005,TRUE,FALSE
0.145539568345324,137.482014388489,TRUE,NA,0.0816546762589928,0.076989928057554,0.00230969784172662,0.00397688980901609,TRUE,FALSE
0.145539568345324,138.525179856115,TRUE,NA,0.0823501199040767,0.0775741007194245,0.00232722302158273,0.00406101347411279,TRUE,FALSE
0.145539568345324,139.568345323741,TRUE,NA,0.0830455635491606,0.078158273381295,0.00234474820143885,0.00414594965754015,TRUE,FALSE
0.145539568345324,140.611510791367,TRUE,NA,0.0837410071942445,0.0787424460431655,0.00236227338129496,0.00423169835929817,TRUE,FALSE
0.145539568345324,141.654676258993,TRUE,NA,0.0844364508393285,0.079326618705036,0.00237979856115108,0.00431825957938685,TRUE,FALSE
0.145539568345324,142.697841726619,TRUE,NA,0.0851318944844124,0.0799107913669065,0.00239732374100719,0.00440563331780618,TRUE,FALSE
0.145539568345324,143.741007194245,TRUE,NA,0.0858273381294964,0.080494964028777,0.00241484892086331,0.00449381957455618,TRUE,FALSE
0.145539568345324,144.78417266187,TRUE,NA,0.0865227817745803,0.0810791366906475,0.00243237410071942,0.00458281834963684,TRUE,FALSE
0.145539568345324,145.827338129496,TRUE,NA,0.0872182254196642,0.081663309352518,0.00244989928057554,0.00467262964304815,TRUE,FALSE
0.145539568345324,146.870503597122,TRUE,NA,0.0879136690647482,0.0822474820143885,0.00246742446043165,0.00476325345479012,TRUE,FALSE
0.145539568345324,147.913669064748,TRUE,NA,0.0886091127098321,0.082831654676259,0.00248494964028777,0.00485468978486276,TRUE,FALSE
0.145539568345324,148.956834532374,TRUE,NA,0.089304556354916,0.0834158273381295,0.00250247482014388,0.00494693863326605,TRUE,FALSE
0.145539568345324,150,TRUE,NA,0.0899999999999999,0.084,0.00252,0.00504,TRUE,FALSE
0.147122302158273,5,TRUE,NA,-0.00666666666666666,0.0028,8.4e-05,-0.000102666666666667,FALSE,FALSE
0.147122302158273,6.0431654676259,TRUE,NA,-0.00597122302158272,0.0033841726618705,0.000101525179856115,-0.000121732829563687,FALSE,FALSE
0.147122302158273,7.0863309352518,TRUE,NA,-0.00527577937649879,0.00396834532374101,0.00011905035971223,-0.000139986474130049,FALSE,FALSE
0.147122302158273,8.1294964028777,TRUE,NA,-0.00458033573141486,0.00455251798561151,0.000136575539568345,-0.000157427600365751,FALSE,FALSE
0.147122302158273,9.1726618705036,TRUE,NA,-0.00388489208633093,0.00513669064748201,0.00015410071942446,-0.000174056208270793,FALSE,FALSE
0.147122302158273,10.2158273381295,TRUE,NA,-0.00318944844124699,0.00572086330935252,0.000171625899280575,-0.000189872297845177,FALSE,FALSE
0.147122302158273,11.2589928057554,TRUE,NA,-0.00249400479616306,0.00630503597122302,0.000189151079136691,-0.000204875869088901,FALSE,FALSE
0.147122302158273,12.3021582733813,TRUE,NA,-0.00179856115107913,0.00688920863309352,0.000206676258992806,-0.000219066922001967,FALSE,FALSE
0.147122302158273,13.3453237410072,TRUE,NA,-0.0011031175059952,0.00747338129496403,0.000224201438848921,-0.000232445456584373,FALSE,FALSE
0.147122302158273,14.3884892086331,TRUE,NA,-0.000407673860911264,0.00805755395683453,0.000241726618705036,-0.000245011472836119,FALSE,FALSE
0.147122302158273,15.431654676259,TRUE,NA,0.000287769784172667,0.00864172661870503,0.000259251798561151,-0.000256764970757207,TRUE,TRUE
0.147122302158273,16.4748201438849,TRUE,NA,0.0009832134292566,0.00922589928057554,0.000276776978417266,-0.000267705950347635,TRUE,TRUE
0.147122302158273,17.5179856115108,TRUE,NA,0.00167865707434054,0.00981007194244604,0.000294302158273381,-0.000277834411607405,TRUE,TRUE
0.147122302158273,18.5611510791367,TRUE,NA,0.00237410071942447,0.0103942446043165,0.000311827338129496,-0.000287150354536515,TRUE,TRUE
0.147122302158273,19.6043165467626,TRUE,NA,0.0030695443645084,0.010978417266187,0.000329352517985611,-0.000295653779134965,TRUE,TRUE
0.147122302158273,20.6474820143885,TRUE,NA,0.00376498800959233,0.0115625899280576,0.000346877697841727,-0.000303344685402757,TRUE,TRUE
0.147122302158273,21.6906474820144,TRUE,NA,0.00446043165467627,0.0121467625899281,0.000364402877697842,-0.000310223073339889,TRUE,TRUE
0.147122302158273,22.7338129496403,TRUE,NA,0.0051558752997602,0.0127309352517986,0.000381928057553957,-0.000316288942946362,TRUE,TRUE
0.147122302158273,23.7769784172662,TRUE,NA,0.00585131894484413,0.0133151079136691,0.000399453237410072,-0.000321542294222176,TRUE,TRUE
0.147122302158273,24.8201438848921,TRUE,NA,0.00654676258992807,0.0138992805755396,0.000416978417266187,-0.000325983127167331,TRUE,TRUE
0.147122302158273,25.863309352518,TRUE,NA,0.00724220623501199,0.0144834532374101,0.000434503597122302,-0.000329611441781826,TRUE,TRUE
0.147122302158273,26.9064748201439,TRUE,NA,0.00793764988009593,0.0150676258992806,0.000452028776978417,-0.000332427238065663,TRUE,TRUE
0.147122302158273,27.9496402877698,TRUE,NA,0.00863309352517986,0.0156517985611511,0.000469553956834532,-0.000334430516018839,TRUE,TRUE
0.147122302158273,28.9928057553957,TRUE,NA,0.0093285371702638,0.0162359712230216,0.000487079136690648,-0.000335621275641357,TRUE,TRUE
0.147122302158273,30.0359712230216,TRUE,NA,0.0100239808153477,0.0168201438848921,0.000504604316546763,-0.000335999516933216,TRUE,TRUE
0.147122302158273,31.0791366906475,TRUE,NA,0.0107194244604317,0.0174043165467626,0.000522129496402878,-0.000335565239894416,TRUE,TRUE
0.147122302158273,32.1223021582734,TRUE,NA,0.0114148681055156,0.0179884892086331,0.000539654676258993,-0.000334318444524956,TRUE,TRUE
0.147122302158273,33.1654676258993,TRUE,NA,0.0121103117505995,0.0185726618705036,0.000557179856115108,-0.000332259130824836,TRUE,TRUE
